측정소,년,월,일,시,CO,NO₂,PM10,PM2.5,Temp,direction(wind),speed(wind),Precipitation
801 온천동,2019,3,23,8,0.4,0.041,25,10,17.7,325.3,2.1,0
801 온천동,2019,3,23,9,0.4,0.031,32,15,19.1,337.9,1.6,0
801 온천동,2019,3,23,10,0.4,0.031,34,11,20.2,321.5,1.9,0
801 온천동,2019,3,23,11,0.4,0.032,31,11,19.1,337.7,3.8,0
801 온천동,2019,3,23,12,0.5,0.047,26,11,19.6,340.5,2.8,0
801 온천동,2019,3,23,13,0.5,0.043,24,10,19.2,346.9,2.3,0
801 온천동,2019,3,23,14,0.5,0.036,25,17,18.1,330.2,1.7,0
801 온천동,2019,3,23,15,0.5,0.041,16,11,15.9,5.1,0.8,0
801 온천동,2019,3,23,16,0.5,0.041,19,8,14,140.6,0.7,0
801 온천동,2019,3,23,17,0.5,0.03,32,12,13.1,0,0.1,0
801 온천동,2019,3,23,18,0.5,0.029,32,18,11.4,31.8,1,0
801 온천동,2019,3,23,19,0.5,0.024,46,25,10.4,18.2,1.6,0
801 온천동,2019,3,23,20,0.5,0.032,40,24,9.6,45,0.8,0
801 온천동,2019,3,23,21,0.5,0.024,27,18,8.8,358.1,0.7,0
801 온천동,2019,3,23,22,0.4,0.02,25,20,9.6,0,0.3,0
801 온천동,2019,3,23,23,0.4,0.016,27,11,11.8,0,0.4,0
801 온천동,2019,3,23,24,0.4,0.017,22,12,12.8,343.1,1,0
801 온천동,2019,3,24,1,0.4,0.01,16,15,13.1,352.9,1.3,0
801 온천동,2019,3,24,2,0.4,0.01,20,17,12.6,338.7,0.9,0
801 온천동,2019,3,24,3,0.4,0.009,20,11,12.8,353.1,1.6,0
801 온천동,2019,3,24,4,0.4,0.008,17,14,14.1,59.4,0.7,0
801 온천동,2019,3,24,5,0.4,0.007,20,14,16.6,265.2,0.9,0
801 온천동,2019,3,24,6,0.4,0.02,24,19,19.1,252.7,2,0
801 온천동,2019,3,24,7,0.5,0.052,24,16,18.5,217.6,4.3,0
801 온천동,2019,3,24,8,0.5,0.054,33,19,18.7,222.9,4.4,0
801 온천동,2019,3,24,9,0.6,0.068,29,16,19.4,218.7,5.2,0
801 온천동,2019,3,24,10,0.5,0.035,27,17,19.4,223.6,5,0
801 온천동,2019,3,24,11,0.5,0.023,34,15,18.3,238.8,6.5,0
801 온천동,2019,3,24,12,0.5,0.02,27,17,18.3,227.5,4.6,0
801 온천동,2019,3,24,13,0.5,0.019,33,17,16.9,219.8,5.1,0
801 온천동,2019,3,24,14,0.5,0.018,24,12,15.8,214.9,4.5,0
801 온천동,2019,3,24,15,0.5,0.026,30,11,15.2,224,4.1,0
801 온천동,2019,3,24,16,0.5,0.038,32,11,14.9,247.8,3.5,0
801 온천동,2019,3,24,17,0.6,0.044,33,20,15.1,254.4,3.2,0
801 온천동,2019,3,24,18,0.6,0.045,28,19,14.6,272.5,3.6,0
801 온천동,2019,3,24,19,0.7,0.045,29,25,14.2,279,1.3,0
801 온천동,2019,3,24,20,0.6,0.033,40,29,14.2,273.4,2.6,0
801 온천동,2019,3,24,21,0.5,0.035,38,23,13.3,305.2,0.7,0
801 온천동,2019,3,24,22,0.5,0.038,41,16,13.2,8.6,0.8,0
801 온천동,2019,3,24,23,0.4,0.023,44,10,12.6,20.2,0.6,0
801 온천동,2019,3,24,24,0.4,0.024,27,14,11.9,2.7,0.9,0
801 온천동,2019,3,25,1,0.4,0.02,28,16,11.4,140.7,0.5,0
801 온천동,2019,3,25,2,0.4,0.016,29,13,11,22.2,0.8,0
801 온천동,2019,3,25,3,0.4,0.016,20,12,10.9,0,0.3,0
801 온천동,2019,3,25,4,0.4,0.017,22,16,11.8,8.9,1.3,0
801 온천동,2019,3,25,5,0.4,0.015,20,14,12.8,356.9,1.6,0
801 온천동,2019,3,25,6,0.4,0.037,29,13,13.4,3.8,1,0
801 온천동,2019,3,25,7,0.5,0.084,31,16,14.2,201.9,1.8,0
801 온천동,2019,3,25,8,0.6,0.085,44,24,15.4,165.9,3.3,0
801 온천동,2019,3,25,9,0.6,0.07,69,39,14.5,183,2.1,0
801 온천동,2019,3,25,10,0.6,0.052,70,45,14.1,188.4,1.8,0
801 온천동,2019,3,25,11,0.5,0.045,71,41,12.6,235.5,1.3,0
801 온천동,2019,3,25,12,점검,점검,75,42,13.1,213.5,1.3,0
801 온천동,2019,3,25,13,점검,점검,77,39,12.1,351.1,1.4,0
801 온천동,2019,3,25,14,0.6,0.044,83,47,11.5,90.3,1.1,0
801 온천동,2019,3,25,15,0.6,0.046,90,43,11.1,256.5,0.8,0
801 온천동,2019,3,25,16,0.6,0.052,89,41,11,29.1,0.6,0
801 온천동,2019,3,25,17,0.6,0.054,72,37,10.7,44.9,0.7,0
801 온천동,2019,3,25,18,0.6,0.058,85,42,10.5,23.5,0.8,0
801 온천동,2019,3,25,19,0.7,0.062,73,47,10.2,185.9,0.6,0
801 온천동,2019,3,25,20,0.7,0.049,85,51,10.4,182.8,0.7,0
801 온천동,2019,3,25,21,0.6,0.037,89,59,10.2,46.5,0.8,0
801 온천동,2019,3,25,22,0.6,0.037,61,40,10.3,51,0.7,0
801 온천동,2019,3,25,23,0.5,0.03,52,30,10.4,47.8,0.5,0
801 온천동,2019,3,25,24,0.5,0.03,42,25,9.9,32.8,1.1,0
801 온천동,2019,3,26,1,0.6,0.021,60,34,9.5,30.2,1,0
801 온천동,2019,3,26,2,0.5,0.018,71,58,9.7,20.8,1.1,0
801 온천동,2019,3,26,3,0.5,0.019,69,44,9.3,0,0.1,0
801 온천동,2019,3,26,4,0.5,0.017,63,49,10.6,9.5,1.1,0
801 온천동,2019,3,26,5,0.5,0.022,61,47,12.9,0,0.4,0
801 온천동,2019,3,26,6,0.5,0.034,58,45,15.6,326,1,0
801 온천동,2019,3,26,7,0.6,0.086,66,50,16.5,217.2,2.4,0
801 온천동,2019,3,26,8,0.8,0.096,86,59,17,208,2.4,0
801 온천동,2019,3,26,9,0.8,0.087,102,53,16.2,166.7,3.2,0
801 온천동,2019,3,26,10,0.6,0.064,110,55,17.1,175.6,4.6,0
801 온천동,2019,3,26,11,0.6,0.055,92,48,16.8,195,3.8,0
801 온천동,2019,3,26,12,0.5,0.037,101,49,16.1,193.3,3.3,0
801 온천동,2019,3,26,13,0.5,0.028,86,48,15.8,183,4.2,0
801 온천동,2019,3,26,14,0.5,0.032,73,40,15,206.9,2.8,0
801 온천동,2019,3,26,15,0.4,0.034,65,38,14.4,155,2.2,0
801 온천동,2019,3,26,16,0.4,0.034,53,22,14.1,0,0.4,0
801 온천동,2019,3,26,17,0.4,0.048,46,17,13,0,0,0
801 온천동,2019,3,26,18,0.4,0.041,36,17,13,106.8,1,0
801 온천동,2019,3,26,19,0.4,0.032,39,15,12.5,351,0.9,0
801 온천동,2019,3,26,20,0.5,0.051,27,15,12.3,344.4,0.6,0
801 온천동,2019,3,26,21,0.5,0.049,30,18,12.1,326.7,0.9,0
801 온천동,2019,3,26,22,0.6,0.06,33,17,11.9,28,0.7,0
801 온천동,2019,3,26,23,0.6,0.061,38,22,11.5,0,0.3,0
801 온천동,2019,3,26,24,0.6,0.058,33,23,11.1,0,0.1,0
801 온천동,2019,3,27,1,0.6,0.053,36,22,11,9,0.8,0
801 온천동,2019,3,27,2,0.6,0.053,35,24,10.7,26.8,0.6,0
801 온천동,2019,3,27,3,0.8,0.057,39,21,10,0,0.2,2
801 온천동,2019,3,27,4,0.6,0.039,48,26,10.2,167,1.8,0.5
801 온천동,2019,3,27,5,0.5,0.02,60,34,10.9,0,0.3,0
801 온천동,2019,3,27,6,0.6,0.04,65,38,11.5,307.5,0.6,0
801 온천동,2019,3,27,7,0.7,0.073,69,42,13.1,153.3,1.7,0
801 온천동,2019,3,27,8,0.7,0.075,76,41,15.3,269.6,2,0
801 온천동,2019,3,27,9,0.7,0.075,87,40,16.2,300.4,2.3,0
801 온천동,2019,3,27,10,0.7,0.064,85,39,15.8,198,2.4,0
801 온천동,2019,3,27,11,0.5,0.037,94,38,14.5,196.6,4.5,0
801 온천동,2019,3,27,12,0.5,0.035,78,29,14.3,204.3,2.9,0
801 온천동,2019,3,27,13,0.5,0.029,88,34,15,225.5,2.8,0
801 온천동,2019,3,27,14,0.4,0.027,68,29,14.5,231.2,2.2,0
801 온천동,2019,3,27,15,0.4,0.028,65,23,12.3,316.3,2.9,0
801 온천동,2019,3,27,16,0.4,0.027,68,22,10.7,322.1,2.3,0
801 온천동,2019,3,27,17,0.5,0.037,67,27,7.9,323.4,4.4,0
801 온천동,2019,3,27,18,0.5,0.033,66,27,6.8,297,2.9,0
801 온천동,2019,3,27,19,0.5,0.034,67,32,5.8,322,3.6,0
801 온천동,2019,3,27,20,0.5,0.033,58,30,5.3,342.4,2.1,0
801 온천동,2019,3,27,21,0.5,0.026,49,27,5.1,304.6,3.4,0
801 온천동,2019,3,27,22,0.4,0.024,41,24,4.7,299.9,2.4,0
801 온천동,2019,3,27,23,0.4,0.021,40,22,4.3,322.1,2.5,0
801 온천동,2019,3,27,24,0.4,0.02,41,24,4.3,296.9,2.2,0
801 온천동,2019,3,28,1,0.4,0.014,38,24,4.2,314.4,1.5,0
801 온천동,2019,3,28,2,0.5,0.015,38,22,4,280.2,1.7,0
801 온천동,2019,3,28,3,0.6,0.021,40,27,4.1,323,1.7,0
801 온천동,2019,3,28,4,0.5,0.019,39,26,5.3,359.2,1.7,0
801 온천동,2019,3,28,5,0.4,0.019,53,27,6.9,238.7,2.5,0
801 온천동,2019,3,28,6,0.5,0.029,64,30,8.7,276.2,2.6,0
801 온천동,2019,3,28,7,0.6,0.071,70,33,9.8,234.3,2.3,0
801 온천동,2019,3,28,8,0.7,0.065,90,41,10.6,246.4,3.3,0
801 온천동,2019,3,28,9,0.7,0.053,90,46,12.1,253.2,2.5,0
801 온천동,2019,3,28,10,0.6,0.038,92,44,12.2,251.1,2.9,0
801 온천동,2019,3,28,11,0.6,0.037,87,50,12,285,2.3,0
801 온천동,2019,3,28,12,0.5,0.029,82,49,11.3,328.6,2.8,0
801 온천동,2019,3,28,13,0.4,0.021,57,35,10.5,323.2,1.8,0
801 온천동,2019,3,28,14,0.4,0.022,58,27,10.4,323.6,1.8,0
801 온천동,2019,3,28,15,0.4,0.026,55,24,8.6,344.7,2.2,0
801 온천동,2019,3,28,16,0.4,0.028,57,19,7.8,322.6,2,0
801 온천동,2019,3,28,17,0.4,0.03,59,20,6.8,353.9,1.5,0
801 온천동,2019,3,28,18,0.5,0.038,56,22,6.1,342.4,2.7,0
801 온천동,2019,3,28,19,0.5,0.038,67,21,4.9,357.9,1,0
801 온천동,2019,3,28,20,0.5,0.036,58,19,4.5,327.5,1.6,0
801 온천동,2019,3,28,21,0.5,0.04,56,22,4.1,331.5,1,0
801 온천동,2019,3,28,22,0.5,0.041,54,18,3.5,348.3,1.5,0
801 온천동,2019,3,28,23,0.5,0.033,51,18,2.9,342.3,0.8,0
801 온천동,2019,3,28,24,0.5,0.025,58,19,2.4,349,1,0
801 온천동,2019,3,29,1,0.4,0.018,52,23,1.9,0,0.3,0
801 온천동,2019,3,29,2,0.6,0.035,42,20,2,294.1,0.5,0
801 온천동,2019,3,29,3,0.5,0.029,50,24,2.6,233.4,0.8,0
801 온천동,2019,3,29,4,0.6,0.03,44,28,4.9,226.3,1.1,0
801 온천동,2019,3,29,5,0.5,0.029,48,23,6.4,348.6,1.6,0
801 온천동,2019,3,29,6,0.5,0.038,48,28,7.5,337.4,3,0
801 온천동,2019,3,29,7,0.6,0.063,48,26,9.2,339.3,2.9,0
801 온천동,2019,3,29,8,0.7,0.069,56,27,10.2,310.9,2.2,0
801 온천동,2019,3,29,9,0.8,0.068,72,32,10.7,345.2,1.4,0
801 온천동,2019,3,29,10,0.7,0.062,84,42,12.4,336.9,2.2,0
801 온천동,2019,3,29,11,0.6,0.05,88,30,12.2,312.2,1.1,0
801 온천동,2019,3,29,12,0.6,0.051,70,38,12.8,324.6,2.1,0
801 온천동,2019,3,29,13,0.6,0.043,79,40,11.6,300.7,2.2,0
801 온천동,2019,3,29,14,0.6,0.049,76,38,10.2,327.9,1.9,0
801 온천동,2019,3,29,15,0.6,0.065,73,37,8.9,355.9,1.7,0
801 온천동,2019,3,29,16,0.7,0.075,76,40,7.4,0,0.4,0
801 온천동,2019,3,29,17,0.6,0.064,72,34,6.9,45,0.6,0
801 온천동,2019,3,29,18,0.6,0.065,79,37,7.3,329.8,1.3,0
801 온천동,2019,3,29,19,0.6,0.053,67,35,8,317.6,2.4,0
801 온천동,2019,3,29,20,0.6,0.04,62,34,7,8.9,0.9,0
801 온천동,2019,3,29,21,0.5,0.035,57,34,6.7,306.5,0.9,0
801 온천동,2019,3,29,22,0.5,0.03,54,33,6.7,329.9,0.7,0
801 온천동,2019,3,29,23,0.7,0.046,47,31,5.9,0,0.4,0
801 온천동,2019,3,29,24,0.6,0.027,67,38,4.5,0,0.4,0
801 온천동,2019,3,30,1,0.7,0.025,71,39,3.3,30.1,0.5,0
801 온천동,2019,3,30,2,0.7,0.024,77,45,3.2,6.6,0.7,0
801 온천동,2019,3,30,3,0.6,0.023,82,42,3.4,0,0.4,0
801 온천동,2019,3,30,4,0.6,0.025,65,43,7.1,98.3,0.8,0
801 온천동,2019,3,30,5,0.6,0.027,76,36,8.1,315,1.5,0
801 온천동,2019,3,30,6,0.6,0.047,72,35,9.6,340.1,2.2,0
801 온천동,2019,3,30,7,0.6,0.046,64,36,11.3,248.7,1.9,0
801 온천동,2019,3,30,8,0.6,0.056,56,39,12.2,232,2.1,0
801 온천동,2019,3,30,9,0.6,0.048,46,33,13.3,312.3,1.5,0
801 온천동,2019,3,30,10,0.6,0.04,47,38,13.5,265.9,2,0
801 온천동,2019,3,30,11,0.5,0.042,58,38,13.6,245.1,3.2,0
801 온천동,2019,3,30,12,0.6,0.046,56,31,14.4,247.8,2.7,0
801 온천동,2019,3,30,13,0.5,0.032,49,28,12.6,233.1,3.3,0
801 온천동,2019,3,30,14,0.6,0.042,46,27,11.3,195,2.7,0
801 온천동,2019,3,30,15,0.6,0.058,47,26,10.6,225.8,2.1,0
801 온천동,2019,3,30,16,0.7,0.058,57,36,10,187.2,1.5,0
801 온천동,2019,3,30,17,0.7,0.071,64,31,9.2,282.8,0.9,0
801 온천동,2019,3,30,18,0.6,0.054,53,33,8.1,23,1.4,0
801 온천동,2019,3,30,19,0.6,0.043,51,21,7.4,13,1.6,0
801 온천동,2019,3,30,20,0.5,0.03,54,28,6.8,4.1,1.1,0
801 온천동,2019,3,30,21,0.4,0.018,56,29,6.6,104.5,1.6,0
801 온천동,2019,3,30,22,0.4,0.019,52,26,5.5,11.3,0.7,0
801 온천동,2019,3,30,23,0.4,0.017,24,16,5,11.8,0.9,0
801 온천동,2019,3,30,24,0.4,0.012,27,14,4.8,343.1,1.2,0
801 온천동,2019,3,31,1,0.4,0.01,31,13,4.4,30.8,1.2,0
801 온천동,2019,3,31,2,0.4,0.008,27,20,3.6,12.9,0.8,0
801 온천동,2019,3,31,3,0.4,0.007,30,23,4.9,33.2,0.9,0
801 온천동,2019,3,31,4,0.4,0.007,38,16,7.5,7,1.4,0
801 온천동,2019,3,31,5,0.4,0.009,42,20,9.4,350,1.2,0
801 온천동,2019,3,31,6,0.4,0.014,34,22,11.1,6.5,2.1,0
801 온천동,2019,3,31,7,0.5,0.056,30,20,12.3,157.8,1.7,0
801 온천동,2019,3,31,8,0.5,0.056,34,26,12.3,178.2,3.8,0
801 온천동,2019,3,31,9,0.5,0.04,37,21,12.8,154.2,4.4,0
801 온천동,2019,3,31,10,0.5,0.022,36,19,12.6,156.9,4.7,0
801 온천동,2019,3,31,11,0.5,0.023,38,31,12.1,152.3,4.9,0
801 온천동,2019,3,31,12,0.5,0.019,41,29,12.5,170.1,4.9,0
801 온천동,2019,3,31,13,0.5,0.019,36,30,12.1,201.1,3.6,0
801 온천동,2019,3,31,14,0.4,0.021,39,23,11.6,180.4,4.6,0
801 온천동,2019,3,31,15,0.4,0.026,30,17,10.3,206.5,2.6,0
801 온천동,2019,3,31,16,0.4,0.026,30,14,10.1,201.1,2.6,0
801 온천동,2019,3,31,17,0.4,0.031,30,17,9.3,232.8,1.7,0
801 온천동,2019,3,31,18,0.4,0.024,32,17,8.9,202.1,1.1,0
801 온천동,2019,3,31,19,0.4,0.024,31,13,8.3,239.5,0.6,0
801 온천동,2019,3,31,20,0.4,0.024,31,16,8.3,348.9,0.6,0
801 온천동,2019,3,31,21,0.4,0.025,33,12,7.7,325.9,1.4,0
801 온천동,2019,3,31,22,0.4,0.018,32,13,8,39.6,1.3,0
801 온천동,2019,3,31,23,0.4,0.016,21,8,7.3,111.1,1,0
801 온천동,2019,3,31,24,0.4,0.013,19,11,7.7,310.6,0.7,0
801 온천동,2019,4,1,1,0.4,0.01,22,11,6.8,281.2,1.4,0
801 온천동,2019,4,1,2,0.3,0.008,23,10,5.6,276.7,1,0
801 온천동,2019,4,1,3,0.3,0.006,22,7,6.9,278.9,0.6,0
801 온천동,2019,4,1,4,0.3,0.007,11,2,9.2,253.6,1.8,0
801 온천동,2019,4,1,5,0.3,0.01,19,9,11.8,210.2,1.2,0
801 온천동,2019,4,1,6,0.4,0.026,17,12,13.6,243.9,3,0
801 온천동,2019,4,1,7,0.6,0.069,22,12,15.8,233.2,2.2,0
801 온천동,2019,4,1,8,0.5,0.068,34,23,16.4,287.7,2,0
801 온천동,2019,4,1,9,0.5,0.053,34,19,18.9,215,2,0
801 온천동,2019,4,1,10,0.5,0.038,34,12,18.4,211.1,3.5,0
801 온천동,2019,4,1,11,0.4,0.031,32,15,18.5,222.1,4.1,0
801 온천동,2019,4,1,12,0.4,0.031,33,12,17,195.1,4,0
801 온천동,2019,4,1,13,0.4,0.023,29,16,15.4,188.2,3.8,0
801 온천동,2019,4,1,14,0.4,0.027,30,14,14.5,185.5,2.6,0
801 온천동,2019,4,1,15,0.4,0.025,28,16,13.9,230.9,2.3,0
801 온천동,2019,4,1,16,점검,점검,33,15,13.1,224.6,2.6,0
801 온천동,2019,4,1,17,0.4,0.031,36,15,12.8,239.2,2.4,0
801 온천동,2019,4,1,18,0.5,0.039,47,21,12.9,220.2,3.1,0
801 온천동,2019,4,1,19,0.4,0.029,46,23,13,232.4,1.7,0
801 온천동,2019,4,1,20,0.5,0.032,40,23,13.8,240.6,3.7,0
801 온천동,2019,4,1,21,0.5,0.026,38,21,13.1,231.5,2.8,0
801 온천동,2019,4,1,22,0.5,0.029,37,19,12,189.2,1.8,0
801 온천동,2019,4,1,23,0.4,0.028,35,22,10.9,185.2,0.6,0
801 온천동,2019,4,1,24,0.4,0.021,37,21,10.7,355.4,0.9,0
801 온천동,2019,4,2,1,0.4,0.016,33,17,9.8,183.8,0.9,0
801 온천동,2019,4,2,2,0.4,0.013,28,17,9.5,205.2,0.8,0
801 온천동,2019,4,2,3,0.4,0.01,30,19,10.3,198.1,2.1,0
801 온천동,2019,4,2,4,0.4,0.013,24,16,11.2,282.3,1.5,0
801 온천동,2019,4,2,5,0.4,0.016,23,14,13.7,229.2,1.7,0
801 온천동,2019,4,2,6,0.4,0.017,20,16,15.1,274.3,1.9,0
801 온천동,2019,4,2,7,0.5,0.056,24,19,17.8,229.7,1.9,0
801 온천동,2019,4,2,8,0.5,0.067,32,17,17.9,193.2,3.7,0
801 온천동,2019,4,2,9,0.6,0.065,43,16,19.9,234.1,2.4,0
801 온천동,2019,4,2,10,0.4,0.044,37,22,20.3,187.3,2.9,0
801 온천동,2019,4,2,11,0.4,0.035,34,9,19.1,205.8,3.8,0
801 온천동,2019,4,2,12,0.4,0.029,31,12,18.6,190.8,3,0
801 온천동,2019,4,2,13,0.4,0.025,24,12,18.5,216.3,3.4,0
801 온천동,2019,4,2,14,0.4,0.027,32,11,18,210.2,1.7,0
801 온천동,2019,4,2,15,0.4,0.024,30,14,15.2,129.6,0.7,0
801 온천동,2019,4,2,16,0.5,0.032,31,11,17.4,324.8,1.6,0
801 온천동,2019,4,2,17,0.5,0.044,37,16,16.2,263.6,1,0
801 온천동,2019,4,2,18,0.6,0.057,32,18,15.7,241.7,0.8,0
801 온천동,2019,4,2,19,0.5,0.037,43,17,15.3,100.9,1.2,0
801 온천동,2019,4,2,20,0.6,0.047,45,21,14.6,44.5,0.6,0
801 온천동,2019,4,2,21,0.5,0.041,50,27,13.8,82.6,0.8,0
801 온천동,2019,4,2,22,0.5,0.034,35,25,11.3,46.1,0.6,0
801 온천동,2019,4,2,23,0.6,0.048,36,16,10.1,0,0.4,0
801 온천동,2019,4,2,24,0.5,0.023,46,25,9.7,24.3,1.3,0
801 온천동,2019,4,3,1,0.4,0.016,31,22,8.8,25.3,0.9,0
801 온천동,2019,4,3,2,0.4,0.018,23,16,8.6,0,0.4,0
801 온천동,2019,4,3,3,0.4,0.014,25,21,8.8,12.3,1,0
801 온천동,2019,4,3,4,0.4,0.014,27,22,10.7,28.1,0.5,0
801 온천동,2019,4,3,5,0.5,0.043,27,17,14.4,183.2,1.7,0
801 온천동,2019,4,3,6,0.5,0.054,35,21,15.9,186.8,3.8,0
801 온천동,2019,4,3,7,0.7,0.096,39,20,15.2,153.3,4.5,0
801 온천동,2019,4,3,8,0.6,0.087,55,32,17.4,176.1,3.2,0
801 온천동,2019,4,3,9,0.6,0.06,54,21,17.2,181.8,4.9,0
801 온천동,2019,4,3,10,0.5,0.046,45,20,18.7,180.1,3.8,0
801 온천동,2019,4,3,11,0.4,0.027,40,19,18.6,184,4.4,0
801 온천동,2019,4,3,12,0.5,0.032,38,14,18.9,203.7,3.3,0
801 온천동,2019,4,3,13,0.4,0.026,43,18,17.7,206.9,3.3,0
801 온천동,2019,4,3,14,0.4,0.029,40,18,16.2,186,3.6,0
801 온천동,2019,4,3,15,0.4,0.034,49,17,14.9,184.7,3.5,0
801 온천동,2019,4,3,16,0.5,0.043,45,21,14.4,175.7,2.1,0
801 온천동,2019,4,3,17,0.5,0.047,43,18,14.7,176.7,2.8,0
801 온천동,2019,4,3,18,0.7,0.066,46,20,14.9,191,3.4,0
801 온천동,2019,4,3,19,0.7,0.056,57,25,14.1,207.9,1.5,0
801 온천동,2019,4,3,20,0.5,0.043,55,21,13.7,212.8,1.3,0
801 온천동,2019,4,3,21,0.5,0.037,40,20,12.7,270.6,0.5,0
801 온천동,2019,4,3,22,0.5,0.034,33,19,12.2,0,0,0
801 온천동,2019,4,3,23,0.5,0.034,35,17,11.4,326.2,0.8,0
801 온천동,2019,4,3,24,0.5,0.03,31,15,11,8.1,0.5,0
801 온천동,2019,4,4,1,0.4,0.022,35,17,10.3,23.1,0.7,0
801 온천동,2019,4,4,2,0.4,0.014,34,20,11.7,0,0.4,0
801 온천동,2019,4,4,3,0.4,0.012,38,18,10.4,35.6,1.3,0
801 온천동,2019,4,4,4,0.4,0.012,40,18,11.7,11.5,0.9,0
801 온천동,2019,4,4,5,0.4,0.017,31,19,13.7,337.5,0.6,0
801 온천동,2019,4,4,6,0.4,0.03,33,24,14.5,188.3,0.6,0
801 온천동,2019,4,4,7,0.5,0.082,32,24,15.2,153.7,1.1,0
801 온천동,2019,4,4,8,0.5,0.057,44,24,16.5,172.1,2.4,0
801 온천동,2019,4,4,9,0.5,0.054,48,20,15.8,132.7,1.3,0
801 온천동,2019,4,4,10,0.5,0.05,43,25,15.4,344.3,1.3,0
801 온천동,2019,4,4,11,0.5,0.038,46,25,14.1,337.6,1.6,0
801 온천동,2019,4,4,12,0.5,0.037,56,22,12.2,325.2,1,0
801 온천동,2019,4,4,13,0.5,0.032,59,22,11.1,92.7,0.5,0.5
801 온천동,2019,4,4,14,0.5,0.032,56,29,9.7,68.2,0.9,2.5
801 온천동,2019,4,4,15,0.5,0.042,63,24,9.2,21.5,0.5,1.5
801 온천동,2019,4,4,16,0.6,0.052,66,29,9.5,0,0.2,0.5
801 온천동,2019,4,4,17,0.6,0.062,58,26,9.2,0,0.3,0
801 온천동,2019,4,4,18,0.7,0.082,69,27,8.9,22.9,0.6,0
801 온천동,2019,4,4,19,0.6,0.064,57,35,9.1,0,0.4,0
801 온천동,2019,4,4,20,0.5,0.041,68,30,9.1,0,0.1,0
801 온천동,2019,4,4,21,0.5,0.034,51,21,9.8,0,0.2,0
801 온천동,2019,4,4,22,0.5,0.033,52,25,10.5,176.2,1.2,0
801 온천동,2019,4,4,23,0.5,0.027,49,21,9.9,142.7,0.5,0
801 온천동,2019,4,4,24,0.5,0.019,42,18,9.7,36.8,0.7,0
801 온천동,2019,4,5,1,0.6,0.016,47,17,9.2,1.8,1.1,0
801 온천동,2019,4,5,2,0.6,0.018,27,18,9,0,0.2,0
801 온천동,2019,4,5,3,0.6,0.02,23,동불,9.9,194.7,1.4,0
801 온천동,2019,4,5,4,0.5,0.014,30,17,11.9,187.8,1.3,0
801 온천동,2019,4,5,5,0.5,0.02,27,17,14.5,162.5,0.9,0
801 온천동,2019,4,5,6,0.5,0.033,27,16,16.6,291.9,1.5,0
801 온천동,2019,4,5,7,0.6,0.079,31,18,17.4,310.7,2.3,0
801 온천동,2019,4,5,8,0.6,0.065,40,24,20.3,261.4,1.9,0
801 온천동,2019,4,5,9,0.7,0.065,38,22,21.1,258.5,1.6,0
801 온천동,2019,4,5,10,0.6,0.055,47,25,21.1,333.7,2.6,0
801 온천동,2019,4,5,11,0.6,0.048,43,18,21,225.5,2.1,0
801 온천동,2019,4,5,12,0.7,0.061,57,28,18.6,154.9,3.5,0
801 온천동,2019,4,5,13,0.7,0.045,58,27,13.9,304.9,2,0
801 온천동,2019,4,5,14,0.7,0.065,64,31,12,351.6,2.1,0
801 온천동,2019,4,5,15,0.8,0.083,80,34,10.9,322.5,1.2,0
801 온천동,2019,4,5,16,0.7,0.075,94,48,10.3,356.5,1.9,0
801 온천동,2019,4,5,17,0.8,0.081,104,51,9.9,4.2,1.8,0
801 온천동,2019,4,5,18,0.8,0.076,104,54,9.5,12.1,1,0
801 온천동,2019,4,5,19,0.7,0.059,103,63,9.2,2.4,1,0
801 온천동,2019,4,5,20,0.6,0.045,107,58,9.1,352.2,1,0
801 온천동,2019,4,5,21,0.5,0.035,111,44,8.2,1.9,0.8,0
801 온천동,2019,4,5,22,0.5,0.03,100,38,8.1,19.2,0.7,0
801 온천동,2019,4,5,23,0.5,0.028,93,31,7.9,28,0.7,0
801 온천동,2019,4,5,24,0.4,0.02,74,24,8,46.1,0.6,0
801 온천동,2019,4,6,1,0.6,0.032,48,17,7.9,0,0.2,0
801 온천동,2019,4,6,2,0.6,0.033,52,17,8,0,0.3,0
801 온천동,2019,4,6,3,0.5,0.02,46,17,9.2,304.1,0.6,0
801 온천동,2019,4,6,4,0.4,0.014,42,17,11.4,330.6,0.8,0
801 온천동,2019,4,6,5,0.5,0.016,42,17,13.3,229.2,1.9,0
801 온천동,2019,4,6,6,0.5,0.032,50,15,13.8,223.7,2.2,0
801 온천동,2019,4,6,7,0.6,0.052,52,23,13.3,271.3,2.3,0
801 온천동,2019,4,6,8,0.6,0.071,60,27,14.7,224.9,2.7,0
801 온천동,2019,4,6,9,0.7,0.068,84,32,14.4,248.3,2.7,0
801 온천동,2019,4,6,10,0.6,0.057,101,32,13.6,255.4,1.8,0
801 온천동,2019,4,6,11,0.5,0.053,113,28,11.9,242.3,2,0
801 온천동,2019,4,6,12,0.5,0.047,99,26,11.5,303.8,2.2,0
801 온천동,2019,4,6,13,0.5,0.038,108,25,10.9,9,2.1,0
801 온천동,2019,4,6,14,0.6,0.062,110,27,10.8,342.4,2.3,0
801 온천동,2019,4,6,15,0.6,0.052,100,26,9.8,349.5,2,0
801 온천동,2019,4,6,16,0.6,0.064,85,26,8.8,10.4,1.9,0
801 온천동,2019,4,6,17,0.5,0.054,85,23,9.5,6.2,2.7,0
