년,월,일,시,Gwang-bok,On-cheon,Jeon-po,Hak-Jang
2019,1,16,15,50,44,47,57
2019,1,16,16,45,34,42,54
2019,1,16,17,49,32,40,49
2019,1,16,18,32,34,28,56
2019,1,16,19,33,25,16,55
2019,1,16,20,30,21,21,56
2019,1,16,21,28,34,19,41
2019,1,16,22,25,27,24,36
2019,1,16,23,27,27,24,37
2019,1,16,24,29,27,21,32
2019,1,17,1,32,27,27,36
2019,1,17,2,37,24,25,37
2019,1,17,3,34,26,28,32
2019,1,17,4,31,19,23,38
2019,1,17,5,26,24,23,40
2019,1,17,6,33,27,20,40
2019,1,17,7,31,25,32,27
2019,1,17,8,33,36,31,47
2019,1,17,9,39,39,31,52
2019,1,17,10,37,50,41,73
2019,1,17,11,37,57,32,58
2019,1,17,12,41,55,46,64
2019,1,17,13,41,50,42,58
2019,1,17,14,45,49,42,64
2019,1,17,15,55,51,40,60
2019,1,17,16,45,48,40,58
2019,1,17,17,42,55,39,54
2019,1,17,18,37,53,39,50
2019,1,17,19,38,43,29,58
2019,1,17,20,36,40,38,55
2019,1,17,21,29,39,31,42
2019,1,17,22,38,40,36,43
2019,1,17,23,43,47,37,45
2019,1,17,24,49,50,45,46
2019,1,18,1,48,51,50,59
2019,1,18,2,54,45,46,55
2019,1,18,3,43,43,40,51
2019,1,18,4,49,35,36,48
2019,1,18,5,40,36,35,48
2019,1,18,6,40,30,28,54
2019,1,18,7,38,30,30,56
2019,1,18,8,36,35,39,65
2019,1,18,9,38,50,39,75
2019,1,18,10,44,64,40,86
2019,1,18,11,47,60,48,77
2019,1,18,12,55,55,61,81
2019,1,18,13,55,56,66,75
2019,1,18,14,58,62,57,56
2019,1,18,15,56,65,55,68
2019,1,18,16,51,60,55,60
2019,1,18,17,87,59,41,62
2019,1,18,18,56,69,43,63
2019,1,18,19,51,61,39,63
2019,1,18,20,57,65,52,70
2019,1,18,21,63,75,69,58
2019,1,18,22,56,66,71,50
2019,1,18,23,40,65,55,45
2019,1,18,24,48,64,58,60
2019,1,19,1,59,59,72,74
2019,1,19,2,57,56,72,61
2019,1,19,3,58,64,67,54
2019,1,19,4,54,58,62,70
2019,1,19,5,58,57,67,동불
2019,1,19,6,57,55,71,78
2019,1,19,7,56,56,67,78
2019,1,19,8,61,65,67,87
2019,1,19,9,68,67,76,121
2019,1,19,10,72,102,70,150
2019,1,19,11,81,127,73,109
2019,1,19,12,69,99,80,108
2019,1,19,13,63,59,52,85
2019,1,19,14,51,38,50,65
2019,1,19,15,49,47,42,67
2019,1,19,16,69,60,42,37
2019,1,19,17,65,57,67,35
2019,1,19,18,65,74,69,40
2019,1,19,19,53,49,56,42
2019,1,19,20,53,46,62,52
2019,1,19,21,57,50,48,63
2019,1,19,22,51,60,43,48
2019,1,19,23,47,51,45,35
2019,1,19,24,47,58,44,37
2019,1,20,1,45,53,50,62
2019,1,20,2,50,49,60,61
2019,1,20,3,56,55,57,56
2019,1,20,4,65,50,56,61
2019,1,20,5,58,56,58,63
2019,1,20,6,55,38,44,57
2019,1,20,7,49,42,35,52
2019,1,20,8,50,57,39,39
2019,1,20,9,56,57,48,50
2019,1,20,10,50,54,52,52
2019,1,20,11,49,62,45,45
2019,1,20,12,50,58,54,44
2019,1,20,13,55,59,61,54
2019,1,20,14,57,55,48,43
2019,1,20,15,51,63,46,46
2019,1,20,16,49,55,51,44
2019,1,20,17,44,48,44,34
2019,1,20,18,41,38,34,33
2019,1,20,19,37,41,34,26
2019,1,20,20,33,32,30,30
2019,1,20,21,35,39,34,29
2019,1,20,22,31,29,30,31
2019,1,20,23,30,32,25,25
2019,1,20,24,36,27,22,30
2019,1,21,1,25,24,27,28
2019,1,21,2,17,26,21,29
2019,1,21,3,26,24,19,27
2019,1,21,4,24,17,27,27
2019,1,21,5,23,17,21,23
2019,1,21,6,24,19,18,22
2019,1,21,7,19,18,22,32
2019,1,21,8,22,22,16,43
2019,1,21,9,26,23,23,36
2019,1,21,10,23,35,28,46
2019,1,21,11,33,39,36,46
2019,1,21,12,29,39,35,54
2019,1,21,13,27,30,33,35
2019,1,21,14,34,28,34,33
2019,1,21,15,73,35,27,32
2019,1,21,16,69,35,33,43
2019,1,21,17,91,39,30,61
2019,1,21,18,37,43,32,60
2019,1,21,19,36,40,29,77
2019,1,21,20,32,38,22,58
2019,1,21,21,33,33,28,39
2019,1,21,22,37,29,24,34
2019,1,21,23,19,25,24,53
2019,1,21,24,24,28,25,30
2019,1,22,1,34,33,21,35
2019,1,22,2,31,29,32,41
2019,1,22,3,36,28,32,43
2019,1,22,4,37,25,35,44
2019,1,22,5,41,36,35,37
2019,1,22,6,38,31,33,62
2019,1,22,7,42,34,41,47
2019,1,22,8,44,49,47,64
2019,1,22,9,46,60,61,74
2019,1,22,10,59,114,88,105
2019,1,22,11,68,72,65,90
2019,1,22,12,57,73,62,71
2019,1,22,13,51,58,62,58
2019,1,22,14,53,64,50,56
2019,1,22,15,80,59,63,71
2019,1,22,16,66,67,72,84
2019,1,22,17,65,72,56,61
2019,1,22,18,68,87,48,69
2019,1,22,19,57,64,52,80
2019,1,22,20,66,74,55,98
2019,1,22,21,79,78,79,94
2019,1,22,22,84,79,80,84
2019,1,22,23,53,68,68,79
2019,1,22,24,50,58,55,50
2019,1,23,1,57,72,76,58
2019,1,23,2,83,87,91,77
2019,1,23,3,89,81,93,94
2019,1,23,4,85,91,94,95
2019,1,23,5,85,95,96,97
2019,1,23,6,89,87,92,104
2019,1,23,7,88,94,103,96
2019,1,23,8,88,108,110,92
2019,1,23,9,97,101,103,114
2019,1,23,10,101,129,109,193
2019,1,23,11,113,114,110,175
2019,1,23,12,104,106,105,113
2019,1,23,13,132,102,96,96
2019,1,23,14,102,87,89,117
2019,1,23,15,112,86,75,106
2019,1,23,16,99,80,90,111
2019,1,23,17,73,95,80,112
2019,1,23,18,88,114,74,112
2019,1,23,19,85,86,71,129
2019,1,23,20,85,88,88,127
2019,1,23,21,104,86,95,95
2019,1,23,22,83,98,103,106
2019,1,23,23,75,89,71,92
2019,1,23,24,75,81,75,87
2019,1,24,1,79,76,77,88
2019,1,24,2,78,64,66,87
2019,1,24,3,50,56,44,69
2019,1,24,4,39,42,32,40
2019,1,24,5,32,38,28,40
2019,1,24,6,35,31,33,33
2019,1,24,7,31,27,35,34
2019,1,24,8,37,38,41,48
2019,1,24,9,35,45,41,58
2019,1,24,10,41,80,46,78
2019,1,24,11,49,81,50,61
2019,1,24,12,60,83,63,54
2019,1,24,13,68,61,54,59
2019,1,24,14,65,60,63,49
2019,1,24,15,64,64,58,43
2019,1,24,16,63,59,53,42
2019,1,24,17,74,57,51,40
2019,1,24,18,68,57,69,75
2019,1,24,19,65,63,55,69
2019,1,24,20,65,48,71,54
2019,1,24,21,57,59,65,65
2019,1,24,22,43,48,71,43
2019,1,24,23,41,51,67,42
2019,1,24,24,37,50,56,53
2019,1,25,1,40,51,60,75
2019,1,25,2,35,57,50,83
2019,1,25,3,35,46,32,52
2019,1,25,4,23,24,33,53
2019,1,25,5,22,27,29,35
2019,1,25,6,28,25,28,47
2019,1,25,7,28,30,27,76
2019,1,25,8,24,41,28,82
2019,1,25,9,30,49,32,69
2019,1,25,10,39,61,39,89
2019,1,25,11,44,46,50,68
2019,1,25,12,46,44,48,64
2019,1,25,13,52,51,52,51
2019,1,25,14,61,59,60,58
2019,1,25,15,64,96,59,76
2019,1,25,16,62,70,60,73
2019,1,25,17,61,63,54,61
2019,1,25,18,64,70,46,69
2019,1,25,19,46,56,49,64
2019,1,25,20,45,44,53,55
2019,1,25,21,40,47,45,56
2019,1,25,22,42,48,47,53
2019,1,25,23,49,41,34,46
2019,1,25,24,46,37,28,48
2019,1,26,1,43,38,42,41
2019,1,26,2,47,44,37,41
2019,1,26,3,67,57,56,52
2019,1,26,4,64,55,60,61
2019,1,26,5,73,61,72,61
2019,1,26,6,73,63,65,67
2019,1,26,7,78,68,64,91
2019,1,26,8,72,70,71,90
2019,1,26,9,70,69,67,89
2019,1,26,10,81,66,66,97
2019,1,26,11,75,63,60,100
2019,1,26,12,70,65,62,85
2019,1,26,13,60,40,53,70
2019,1,26,14,49,39,37,51
2019,1,26,15,40,33,43,48
2019,1,26,16,54,33,37,35
2019,1,26,17,33,37,24,34
2019,1,26,18,38,31,22,26
2019,1,26,19,21,38,20,33
2019,1,26,20,30,27,22,25
2019,1,26,21,36,37,31,48
2019,1,26,22,34,38,33,42
2019,1,26,23,38,46,29,38
2019,1,26,24,34,31,36,35
2019,1,27,1,30,38,24,36
2019,1,27,2,26,30,21,30
2019,1,27,3,28,33,27,30
2019,1,27,4,30,33,26,27
2019,1,27,5,29,31,26,36
2019,1,27,6,30,32,27,24
2019,1,27,7,29,33,29,34
2019,1,27,8,28,40,33,41
2019,1,27,9,33,33,35,37
2019,1,27,10,39,56,33,51
2019,1,27,11,35,52,36,37
2019,1,27,12,37,56,42,38
2019,1,27,13,31,35,38,34
2019,1,27,14,38,33,45,33
2019,1,27,15,47,39,44,39
2019,1,27,16,26,36,38,31
2019,1,27,17,33,41,24,32
2019,1,27,18,38,40,21,24
2019,1,27,19,31,30,21,15
2019,1,27,20,43,29,21,27
2019,1,27,21,35,28,25,30
2019,1,27,22,49,40,32,46
2019,1,27,23,52,46,48,43
2019,1,27,24,48,49,44,41
2019,1,28,1,44,57,39,48
2019,1,28,2,38,42,38,50
2019,1,28,3,34,38,38,51
2019,1,28,4,31,33,40,41
2019,1,28,5,33,31,32,41
2019,1,28,6,34,28,41,70
2019,1,28,7,37,31,34,52
2019,1,28,8,28,43,35,36
2019,1,28,9,35,48,30,50
2019,1,28,10,31,67,30,62
2019,1,28,11,47,67,32,56
2019,1,28,12,40,68,46,71
2019,1,28,13,48,70,55,70
2019,1,28,14,70,80,72,89
2019,1,28,15,92,97,95,125
2019,1,28,16,84,96,89,113
2019,1,28,17,88,95,91,107
2019,1,28,18,90,92,87,109
2019,1,28,19,87,81,80,93
2019,1,28,20,77,67,67,99
2019,1,28,21,62,58,53,69
2019,1,28,22,58,60,61,59
2019,1,28,23,58,58,58,60
2019,1,28,24,67,67,59,66
2019,1,29,1,61,70,74,70
2019,1,29,2,75,67,71,79
2019,1,29,3,88,66,76,78
2019,1,29,4,92,59,86,84
2019,1,29,5,88,61,83,84
2019,1,29,6,91,65,86,82
2019,1,29,7,84,64,86,88
2019,1,29,8,90,76,84,92
2019,1,29,9,86,84,101,121
2019,1,29,10,93,131,101,132
2019,1,29,11,95,120,109,103
2019,1,29,12,102,131,110,109
2019,1,29,13,107,95,106,101
2019,1,29,14,99,108,101,102
2019,1,29,15,114,105,96,96
2019,1,29,16,101,96,91,97
2019,1,29,17,81,103,85,99
2019,1,29,18,75,112,71,91
2019,1,29,19,75,78,78,87
2019,1,29,20,82,80,82,80
2019,1,29,21,77,74,94,76
2019,1,29,22,75,68,88,68
2019,1,29,23,70,73,88,66
2019,1,29,24,80,74,86,74
2019,1,30,1,70,70,88,104
2019,1,30,2,54,72,80,74
2019,1,30,3,63,62,82,81
2019,1,30,4,55,69,71,73
2019,1,30,5,59,63,72,70
2019,1,30,6,50,60,57,81
2019,1,30,7,50,58,68,66
2019,1,30,8,51,65,68,106
2019,1,30,9,63,80,85,108
2019,1,30,10,70,101,101,136
2019,1,30,11,69,114,95,130
2019,1,30,12,76,77,74,105
2019,1,30,13,점검,69,88,98
2019,1,30,14,77,83,85,83
2019,1,30,15,100,56,55,76
2019,1,30,16,84,44,74,95
2019,1,30,17,69,58,71,97
2019,1,30,18,61,88,68,85
2019,1,30,19,56,70,54,78
2019,1,30,20,57,59,51,56
2019,1,30,21,55,56,48,55
2019,1,30,22,58,62,50,56
2019,1,30,23,63,61,52,56
2019,1,30,24,61,62,57,53
2019,1,31,1,61,63,59,55
2019,1,31,2,67,59,62,62
2019,1,31,3,73,49,62,69
2019,1,31,4,59,57,51,82
2019,1,31,5,76,91,67,90
2019,1,31,6,104,120,119,116
2019,1,31,7,107,91,99,99
2019,1,31,8,71,50,59,88
2019,1,31,9,62,48,37,77
2019,1,31,10,48,47,38,69
2019,1,31,11,47,44,38,85
2019,1,31,12,59,43,38,80
2019,1,31,13,41,33,31,61
2019,1,31,14,29,27,23,48
2019,1,31,15,24,27,30,47
2019,1,31,16,28,20,17,48
2019,1,31,17,27,22,29,37
2019,1,31,18,30,27,29,42
2019,1,31,19,24,25,22,42
2019,1,31,20,31,39,29,36
2019,1,31,21,33,38,34,29
2019,1,31,22,28,51,40,46
2019,1,31,23,43,48,39,40
2019,1,31,24,35,40,33,35
2019,2,1,1,34,35,37,37
2019,2,1,2,41,32,32,40
2019,2,1,3,35,26,32,35
2019,2,1,4,39,24,23,30
2019,2,1,5,33,22,28,36
2019,2,1,6,44,27,31,42
2019,2,1,7,41,28,36,46
2019,2,1,8,47,48,31,59
2019,2,1,9,41,53,33,65
2019,2,1,10,43,48,27,63
2019,2,1,11,36,37,36,67
2019,2,1,12,47,33,39,53
2019,2,1,13,37,32,39,49
2019,2,1,14,38,29,43,42
2019,2,1,15,49,31,41,40
2019,2,1,16,43,33,38,57
2019,2,1,17,34,44,37,50
2019,2,1,18,30,64,26,47
2019,2,1,19,37,44,34,59
2019,2,1,20,32,33,36,49
2019,2,1,21,30,38,33,43
2019,2,1,22,30,39,38,45
2019,2,1,23,35,36,32,33
2019,2,1,24,35,38,31,39
2019,2,2,1,24,37,30,33
2019,2,2,2,30,33,36,33
2019,2,2,3,30,31,42,34
2019,2,2,4,24,27,33,40
2019,2,2,5,27,29,33,35
2019,2,2,6,30,21,37,33
2019,2,2,7,35,29,38,35
2019,2,2,8,37,33,44,46
2019,2,2,9,42,40,36,79
2019,2,2,10,44,55,44,64
2019,2,2,11,48,59,50,56
2019,2,2,12,56,58,54,59
2019,2,2,13,54,60,65,57
2019,2,2,14,60,64,62,58
2019,2,2,15,62,50,61,57
2019,2,2,16,64,68,72,65
2019,2,2,17,74,67,72,76
2019,2,2,18,78,90,73,79
2019,2,2,19,71,85,65,65
2019,2,2,20,74,66,71,73
2019,2,2,21,70,78,68,78
2019,2,2,22,74,85,74,67
2019,2,2,23,73,87,77,66
2019,2,2,24,75,75,68,61
2019,2,3,1,75,74,77,73
2019,2,3,2,81,76,79,71
2019,2,3,3,76,61,80,72
2019,2,3,4,70,67,79,69
2019,2,3,5,56,60,73,72
2019,2,3,6,55,59,68,64
2019,2,3,7,41,51,59,57
2019,2,3,8,42,53,52,44
2019,2,3,9,33,53,34,28
2019,2,3,10,32,48,30,11
2019,2,3,11,22,46,21,17
2019,2,3,12,17,19,17,18
2019,2,3,13,20,21,28,21
2019,2,3,14,25,23,25,29
2019,2,3,15,35,38,25,27
2019,2,3,16,48,49,32,28
2019,2,3,17,39,44,23,36
2019,2,3,18,35,35,36,27
2019,2,3,19,31,35,26,25
2019,2,3,20,30,34,23,18
2019,2,3,21,24,38,18,16
2019,2,3,22,29,35,25,24
2019,2,3,23,22,28,17,19
2019,2,3,24,12,18,6,5
2019,2,4,1,13,18,7,7
2019,2,4,2,11,17,6,8
2019,2,4,3,7,12,4,6
2019,2,4,4,6,15,7,16
2019,2,4,5,8,27,23,14
2019,2,4,6,46,51,35,47
2019,2,4,7,68,69,70,72
2019,2,4,8,89,82,81,88
2019,2,4,9,102,84,89,97
2019,2,4,10,107,103,112,101
2019,2,4,11,119,112,128,109
2019,2,4,12,129,117,128,121
2019,2,4,13,119,103,130,106
2019,2,4,14,103,94,108,80
2019,2,4,15,91,75,88,79
2019,2,4,16,92,79,82,86
2019,2,4,17,99,77,84,84
2019,2,4,18,80,84,88,77
2019,2,4,19,87,81,87,73
2019,2,4,20,89,74,88,78
2019,2,4,21,89,76,84,81
2019,2,4,22,90,72,83,81
2019,2,4,23,75,68,79,72
2019,2,4,24,87,64,81,72
2019,2,5,1,80,62,75,77
2019,2,5,2,82,62,72,65
2019,2,5,3,85,65,72,70
2019,2,5,4,86,63,82,71
2019,2,5,5,87,60,78,67
2019,2,5,6,103,59,77,68
2019,2,5,7,111,60,82,66
2019,2,5,8,107,63,84,68
2019,2,5,9,97,69,77,72
2019,2,5,10,111,105,92,71
2019,2,5,11,132,111,114,83
2019,2,5,12,127,133,125,98
2019,2,5,13,117,113,118,113
2019,2,5,14,99,90,96,108
2019,2,5,15,96,88,84,77
2019,2,5,16,87,74,81,69
2019,2,5,17,77,78,70,62
2019,2,5,18,62,79,56,60
2019,2,5,19,61,86,54,51
2019,2,5,20,60,64,55,56
2019,2,5,21,64,51,53,57
2019,2,5,22,67,56,69,54
2019,2,5,23,70,57,56,55
2019,2,5,24,59,68,66,51
2019,2,6,1,58,59,64,51
2019,2,6,2,60,54,53,52
2019,2,6,3,58,46,56,49
2019,2,6,4,65,46,52,54
2019,2,6,5,53,44,51,47
2019,2,6,6,52,48,49,48
2019,2,6,7,51,40,52,51
2019,2,6,8,52,50,53,51
2019,2,6,9,69,40,70,62
2019,2,6,10,81,52,59,63
2019,2,6,11,63,61,48,59
2019,2,6,12,69,70,63,51
2019,2,6,13,77,69,70,53
2019,2,6,14,70,64,51,53
2019,2,6,15,70,61,56,37
2019,2,6,16,62,62,60,48
2019,2,6,17,66,73,60,45
2019,2,6,18,63,72,53,40
2019,2,6,19,63,64,49,54
2019,2,6,20,69,71,57,53
2019,2,6,21,75,57,52,51
2019,2,6,22,69,72,58,53
2019,2,6,23,61,63,59,57
2019,2,6,24,62,59,61,54
2019,2,7,1,63,59,54,51
2019,2,7,2,59,49,48,56
2019,2,7,3,55,57,58,55
2019,2,7,4,55,55,46,49
2019,2,7,5,60,61,51,51
2019,2,7,6,54,54,50,52
2019,2,7,7,56,73,53,56
2019,2,7,8,63,77,56,66
2019,2,7,9,62,77,63,86
2019,2,7,10,49,62,52,89
2019,2,7,11,47,61,48,75
2019,2,7,12,53,60,46,61
2019,2,7,13,56,61,48,60
2019,2,7,14,67,58,63,52
2019,2,7,15,69,69,63,63
2019,2,7,16,77,85,78,80
2019,2,7,17,95,96,91,97
2019,2,7,18,99,111,101,101
2019,2,7,19,92,73,78,73
2019,2,7,20,43,36,27,30
2019,2,7,21,39,26,14,39
2019,2,7,22,23,26,14,31
2019,2,7,23,26,31,25,31
2019,2,7,24,32,25,8,24
2019,2,8,1,26,24,17,23
2019,2,8,2,28,26,17,21
2019,2,8,3,20,19,15,20
2019,2,8,4,27,20,15,23
2019,2,8,5,33,18,28,23
2019,2,8,6,26,20,23,25
2019,2,8,7,32,28,22,32
2019,2,8,8,40,29,22,35
2019,2,8,9,32,35,29,40
2019,2,8,10,36,38,25,39
2019,2,8,11,40,48,33,50
2019,2,8,12,34,40,33,42
2019,2,8,13,36,37,42,42
2019,2,8,14,46,37,29,46
2019,2,8,15,41,36,38,37
2019,2,8,16,40,45,39,36
2019,2,8,17,46,47,36,36
2019,2,8,18,39,45,35,40
2019,2,8,19,33,40,31,40
2019,2,8,20,33,44,30,31
2019,2,8,21,39,36,32,31
2019,2,8,22,29,53,28,31
2019,2,8,23,35,50,32,35
2019,2,8,24,39,48,29,39
2019,2,9,1,38,40,35,44
2019,2,9,2,43,39,33,36
2019,2,9,3,46,30,30,38
2019,2,9,4,41,35,32,44
2019,2,9,5,46,38,44,37
2019,2,9,6,41,40,40,48
2019,2,9,7,38,37,42,44
2019,2,9,8,35,35,41,48
2019,2,9,9,41,44,38,68
2019,2,9,10,48,54,51,71
2019,2,9,11,54,48,37,61
2019,2,9,12,35,36,31,43
2019,2,9,13,43,39,44,56
2019,2,9,14,51,46,46,47
2019,2,9,15,47,38,30,50
2019,2,9,16,40,38,30,37
2019,2,9,17,34,38,32,45
2019,2,9,18,31,33,22,31
2019,2,9,19,36,37,28,34
2019,2,9,20,31,25,23,30
2019,2,9,21,39,33,27,28
2019,2,9,22,34,31,25,29
2019,2,9,23,36,30,24,32
2019,2,9,24,36,31,29,30
2019,2,10,1,38,31,33,32
2019,2,10,2,38,30,31,33
2019,2,10,3,36,28,33,34
2019,2,10,4,32,27,24,27
2019,2,10,5,34,26,26,32
2019,2,10,6,32,24,29,35
2019,2,10,7,36,22,27,30
2019,2,10,8,41,35,30,35
2019,2,10,9,39,29,35,54
2019,2,10,10,47,46,30,37
2019,2,10,11,46,47,43,39
2019,2,10,12,42,33,45,34
2019,2,10,13,36,32,41,30
2019,2,10,14,35,20,37,29
2019,2,10,15,29,32,29,26
2019,2,10,16,42,32,29,27
2019,2,10,17,39,47,32,22
2019,2,10,18,24,50,32,28
2019,2,10,19,40,48,37,30
2019,2,10,20,38,49,34,31
2019,2,10,21,42,50,36,35
2019,2,10,22,37,56,34,34
2019,2,10,23,35,57,25,30
2019,2,10,24,37,48,38,34
2019,2,11,1,37,38,34,27
2019,2,11,2,35,38,19,31
2019,2,11,3,34,29,31,29
2019,2,11,4,35,27,32,36
2019,2,11,5,31,39,34,35
2019,2,11,6,30,37,37,51
2019,2,11,7,34,33,40,51
2019,2,11,8,39,33,27,52
2019,2,11,9,38,42,24,48
2019,2,11,10,60,55,33,64
2019,2,11,11,46,40,30,61
2019,2,11,12,49,30,28,62
2019,2,11,13,43,34,39,49
2019,2,11,14,36,32,37,48
2019,2,11,15,39,36,43,46
2019,2,11,16,40,30,43,48
2019,2,11,17,40,33,40,48
2019,2,11,18,48,28,33,51
2019,2,11,19,34,27,28,48
2019,2,11,20,38,24,26,54
2019,2,11,21,34,36,30,44
2019,2,11,22,36,38,28,41
2019,2,11,23,31,32,24,37
2019,2,11,24,36,36,23,45
2019,2,12,1,31,28,35,42
2019,2,12,2,34,35,29,34
2019,2,12,3,36,33,28,36
2019,2,12,4,38,31,33,35
2019,2,12,5,35,29,37,40
2019,2,12,6,37,38,35,113
2019,2,12,7,47,43,42,40
2019,2,12,8,52,51,46,67
2019,2,12,9,47,53,41,80
2019,2,12,10,49,68,55,78
2019,2,12,11,71,71,67,76
2019,2,12,12,80,72,66,90
2019,2,12,13,81,59,67,76
2019,2,12,14,66,58,49,70
2019,2,12,15,66,58,54,68
2019,2,12,16,69,59,60,71
2019,2,12,17,60,68,64,58
2019,2,12,18,70,80,63,58
2019,2,12,19,64,80,66,78
2019,2,12,20,68,73,64,85
2019,2,12,21,75,66,70,70
2019,2,12,22,67,80,84,69
2019,2,12,23,77,81,75,77
2019,2,12,24,77,76,68,73
2019,2,13,1,76,67,74,74
2019,2,13,2,72,66,77,61
2019,2,13,3,65,63,69,75
2019,2,13,4,68,57,75,71
2019,2,13,5,68,59,63,70
2019,2,13,6,69,57,70,71
2019,2,13,7,64,60,67,73
2019,2,13,8,70,62,76,90
2019,2,13,9,84,79,82,103
2019,2,13,10,88,109,80,107
2019,2,13,11,92,102,89,101
2019,2,13,12,81,78,76,89
2019,2,13,13,76,71,76,92
2019,2,13,14,85,80,82,94
2019,2,13,15,85,83,82,93
2019,2,13,16,90,86,84,96
2019,2,13,17,86,82,89,92
2019,2,13,18,83,80,73,94
2019,2,13,19,80,78,63,91
2019,2,13,20,75,60,63,74
2019,2,13,21,70,69,73,79
2019,2,13,22,75,78,74,76
2019,2,13,23,77,74,76,75
2019,2,13,24,69,80,68,71
2019,2,14,1,67,74,66,66
2019,2,14,2,68,68,80,80
2019,2,14,3,62,69,70,72
2019,2,14,4,65,72,74,68
2019,2,14,5,70,68,66,78
2019,2,14,6,55,58,61,79
2019,2,14,7,45,57,58,88
2019,2,14,8,52,60,55,90
2019,2,14,9,44,61,46,81
2019,2,14,10,41,52,40,86
2019,2,14,11,35,51,31,83
2019,2,14,12,36,45,37,40
2019,2,14,13,30,42,33,32
2019,2,14,14,36,38,30,32
2019,2,14,15,32,28,24,36
2019,2,14,16,23,30,22,41
2019,2,14,17,24,33,27,39
2019,2,14,18,28,44,28,36
2019,2,14,19,23,38,28,37
2019,2,14,20,30,35,21,34
2019,2,14,21,27,42,27,27
2019,2,14,22,28,46,28,28
2019,2,14,23,24,44,25,29
2019,2,14,24,25,38,23,28
2019,2,15,1,25,35,27,31
2019,2,15,2,22,27,27,37
2019,2,15,3,27,27,29,31
2019,2,15,4,23,24,25,33
2019,2,15,5,23,29,29,29
2019,2,15,6,35,26,34,29
2019,2,15,7,25,31,29,57
2019,2,15,8,25,33,34,48
2019,2,15,9,30,35,35,42
2019,2,15,10,37,41,37,48
2019,2,15,11,44,47,43,56
2019,2,15,12,22,52,45,63
2019,2,15,13,33,54,45,61
2019,2,15,14,46,59,52,67
2019,2,15,15,52,74,54,83
2019,2,15,16,59,72,55,92
2019,2,15,17,49,75,54,96
2019,2,15,18,62,83,56,97
2019,2,15,19,56,78,55,77
2019,2,15,20,68,66,50,62
2019,2,15,21,68,53,53,65
2019,2,15,22,63,57,58,69
2019,2,15,23,58,64,68,71
2019,2,15,24,69,57,66,73
2019,2,16,1,69,58,64,69
2019,2,16,2,65,45,62,66
2019,2,16,3,42,47,45,44
2019,2,16,4,48,37,51,51
2019,2,16,5,59,50,74,61
2019,2,16,6,50,57,55,60
2019,2,16,7,59,50,62,72
2019,2,16,8,53,72,53,62
2019,2,16,9,48,43,39,49
2019,2,16,10,87,44,39,51
2019,2,16,11,38,46,37,55
2019,2,16,12,51,44,46,53
2019,2,16,13,53,48,54,53
2019,2,16,14,60,47,49,50
2019,2,16,15,59,54,56,48
2019,2,16,16,51,52,46,59
2019,2,16,17,55,59,62,53
2019,2,16,18,56,58,55,52
2019,2,16,19,53,54,53,52
2019,2,16,20,60,59,58,60
2019,2,16,21,63,60,62,62
2019,2,16,22,64,68,66,65
2019,2,16,23,69,67,69,64
2019,2,16,24,56,65,66,65
2019,2,17,1,56,65,68,67
2019,2,17,2,66,60,65,67
2019,2,17,3,64,54,65,71
2019,2,17,4,68,44,65,65
2019,2,17,5,60,48,71,65
2019,2,17,6,59,50,53,59
2019,2,17,7,59,49,47,63
2019,2,17,8,59,42,46,63
2019,2,17,9,59,40,54,76
2019,2,17,10,54,45,63,74
2019,2,17,11,48,30,55,60
2019,2,17,12,48,19,50,53
2019,2,17,13,47,24,51,39
2019,2,17,14,37,35,40,29
2019,2,17,15,32,34,35,28
2019,2,17,16,41,27,40,23
2019,2,17,17,49,35,32,25
2019,2,17,18,33,31,36,17
2019,2,17,19,35,23,25,23
2019,2,17,20,34,26,28,28
2019,2,17,21,41,25,21,30
2019,2,17,22,40,31,34,34
2019,2,17,23,47,27,34,40
2019,2,17,24,35,34,35,37
2019,2,18,1,28,32,25,26
2019,2,18,2,28,19,26,28
2019,2,18,3,22,17,20,31
2019,2,18,4,14,15,16,27
2019,2,18,5,18,16,16,26
2019,2,18,6,18,21,18,24
2019,2,18,7,17,20,20,35
2019,2,18,8,19,29,27,33
2019,2,18,9,21,35,30,41
2019,2,18,10,22,58,37,59
2019,2,18,11,37,72,48,54
2019,2,18,12,29,69,42,48
2019,2,18,13,49,61,44,50
2019,2,18,14,53,44,39,36
2019,2,18,15,49,41,49,43
2019,2,18,16,42,51,37,48
2019,2,18,17,43,55,40,75
2019,2,18,18,43,44,52,51
2019,2,18,19,46,48,42,47
2019,2,18,20,49,58,32,38
2019,2,18,21,37,74,36,40
2019,2,18,22,35,52,37,45
2019,2,18,23,40,62,45,42
2019,2,18,24,49,48,51,61
2019,2,19,1,34,60,50,69
2019,2,19,2,35,55,41,68
2019,2,19,3,33,39,51,62
2019,2,19,4,31,38,44,51
2019,2,19,5,40,27,29,46
2019,2,19,6,30,32,30,39
2019,2,19,7,23,26,18,43
2019,2,19,8,18,30,18,57
2019,2,19,9,15,21,32,44
2019,2,19,10,16,26,27,45
2019,2,19,11,15,27,17,42
2019,2,19,12,14,22,19,40
2019,2,19,13,23,14,19,38
2019,2,19,14,13,15,25,41
2019,2,19,15,17,20,34,49
2019,2,19,16,36,21,30,31
2019,2,19,17,25,34,27,40
2019,2,19,18,17,33,30,42
2019,2,19,19,23,46,33,36
