측정소,year,월,일,시,CO,NO₂,PM10,PM2.5,Temp,direction(wind),speed(wind),Precipitation,humidity
701 광복동,2015,10,23,8,0.4,0.04,26,18,15.7,50,1.6,,78
701 광복동,2015,10,23,9,0.4,0.028,36,20,17.7,50,2,,71
701 광복동,2015,10,23,10,0.4,0.021,31,17,20.1,50,2.8,,65
701 광복동,2015,10,23,11,0.4,0.025,27,18,21.7,20,1.1,,61
701 광복동,2015,10,23,12,0.4,0.033,32,11,23,140,2.8,,59
701 광복동,2015,10,23,13,0.4,0.028,45,29,23.5,180,3.1,,59
701 광복동,2015,10,23,14,0.4,0.023,34,27,22.9,200,3.9,,60
701 광복동,2015,10,23,15,0.4,0.026,33,27,22.6,200,4.4,,63
701 광복동,2015,10,23,16,0.4,0.032,42,28,21.8,200,4,,65
701 광복동,2015,10,23,17,0.4,0.039,48,32,20.5,200,4.3,,68
701 광복동,2015,10,23,18,0.4,0.042,51,31,20,200,2,,71
701 광복동,2015,10,23,19,0.5,0.045,46,26,19,200,2.5,,75
701 광복동,2015,10,23,20,0.6,0.065,52,41,18,290,1.3,,79
701 광복동,2015,10,23,21,0.7,0.072,70,49,17.7,290,1.8,,78
701 광복동,2015,10,23,22,0.6,0.062,70,48,17.6,290,2.2,,79
701 광복동,2015,10,23,23,0.6,0.054,64,54,17.6,320,2.5,,77
701 광복동,2015,10,23,24,0.6,0.057,72,48,17.3,290,2.3,,78
701 광복동,2015,10,24,1,0.7,0.043,73,51,17,270,2.9,,81
701 광복동,2015,10,24,2,0.5,0.03,87,60,16.8,290,2.9,,81
701 광복동,2015,10,24,3,0.5,0.025,80,50,16.6,250,1.8,,84
701 광복동,2015,10,24,4,0.5,0.022,72,56,16.4,320,2.4,,84
701 광복동,2015,10,24,5,0.5,0.022,74,56,16,290,1.6,,83
701 광복동,2015,10,24,6,0.5,0.021,82,60,15.8,290,1.8,,83
701 광복동,2015,10,24,7,0.5,0.016,91,77,16.4,340,3.9,,79
701 광복동,2015,10,24,8,0.6,0.019,98,69,16.6,320,3.4,,78
701 광복동,2015,10,24,9,0.6,0.017,98,72,18,250,1.7,,70
701 광복동,2015,10,24,10,0.6,0.022,105,80,18.3,320,5.1,,73
701 광복동,2015,10,24,11,0.6,0.021,104,77,20.9,340,2.1,,59
701 광복동,2015,10,24,12,0.6,0.019,102,76,22.5,20,1.8,,55
701 광복동,2015,10,24,13,0.5,0.016,101,71,23.7,320,1.9,,46
701 광복동,2015,10,24,14,0.5,0.015,93,71,24.5,290,3.2,,48
701 광복동,2015,10,24,15,0.6,0.015,92,67,24.6,340,2.3,,49
701 광복동,2015,10,24,16,0.5,0.017,79,61,24.5,20,2.5,,51
701 광복동,2015,10,24,17,0.6,0.017,78,65,23.8,290,3.7,,54
701 광복동,2015,10,24,18,0.6,0.019,63,42,22.4,290,2.3,,58
701 광복동,2015,10,24,19,0.7,0.03,65,57,21.3,320,0.9,,61
701 광복동,2015,10,24,20,0.7,0.057,61,53,20.2,340,2.3,,65
701 광복동,2015,10,24,21,0.7,0.031,70,63,19.6,340,2.7,,67
701 광복동,2015,10,24,22,0.7,0.037,83,69,19.6,50,1.5,,63
701 광복동,2015,10,24,23,0.6,0.033,87,71,19.1,50,2.1,,67
701 광복동,2015,10,24,24,0.5,0.016,86,56,18.8,50,3.7,,69
701 광복동,2015,10,25,1,0.4,0.01,43,27,18.1,50,3.2,,64
701 광복동,2015,10,25,2,0.4,0.01,34,20,18,50,3.8,,65
701 광복동,2015,10,25,3,0.4,0.009,36,24,18,50,5.5,,64
701 광복동,2015,10,25,4,0.4,0.009,45,24,17.4,50,3.7,,64
701 광복동,2015,10,25,5,0.3,0.01,46,23,17.2,50,4.5,,60
701 광복동,2015,10,25,6,0.3,0.01,43,22,16.7,50,4.5,,54
701 광복동,2015,10,25,7,0.3,0.014,35,19,16.1,50,3.8,,53
701 광복동,2015,10,25,8,0.3,0.016,35,13,15.9,50,3,,55
701 광복동,2015,10,25,9,0.3,0.016,33,12,17.6,50,3,,50
701 광복동,2015,10,25,10,0.3,0.012,35,14,18.7,70,4,,47
701 광복동,2015,10,25,11,0.3,0.01,51,13,20.3,70,3.7,,44
701 광복동,2015,10,25,12,0.3,0.009,43,12,21.1,70,3.1,,43
701 광복동,2015,10,25,13,0.3,0.009,36,12,21,70,3.8,,41
701 광복동,2015,10,25,14,0.3,0.011,36,12,20.7,70,3.3,,45
701 광복동,2015,10,25,15,0.3,0.01,40,19,20,70,4.3,,46
701 광복동,2015,10,25,16,0.3,0.011,38,17,19.3,90,4.7,,46
701 광복동,2015,10,25,17,0.3,0.013,39,19,18,90,4.1,,48
701 광복동,2015,10,25,18,0.3,0.016,37,17,16.7,70,3.4,,52
701 광복동,2015,10,25,19,0.3,0.023,30,16,15.9,50,3.4,,54
701 광복동,2015,10,25,20,0.3,0.023,37,29,15.4,50,3,,56
701 광복동,2015,10,25,21,0.3,0.022,28,동불,15.2,50,3.9,,56
701 광복동,2015,10,25,22,0.3,0.024,29,24,15,50,3.3,,58
701 광복동,2015,10,25,23,0.3,0.018,30,17,15,50,3.1,,59
701 광복동,2015,10,25,24,0.3,0.015,28,21,14.8,50,3.2,,59
701 광복동,2015,10,26,1,0.3,0.012,24,17,15,50,3,,61
701 광복동,2015,10,26,2,0.3,0.009,29,16,15.2,50,3.5,,60
701 광복동,2015,10,26,3,0.3,0.009,23,13,14.8,50,3.6,,59
701 광복동,2015,10,26,4,0.3,0.008,32,12,14.3,50,3.2,,61
701 광복동,2015,10,26,5,0.3,0.006,28,18,13.8,50,2.8,,63
701 광복동,2015,10,26,6,0.3,0.008,25,13,13.8,50,2.4,,62
701 광복동,2015,10,26,7,0.3,0.017,23,18,13.7,50,2.9,,64
701 광복동,2015,10,26,8,0.3,0.023,22,15,14,50,3.1,,64
701 광복동,2015,10,26,9,0.3,0.025,30,14,14.7,50,3.4,,62
701 광복동,2015,10,26,10,0.4,0.028,34,23,17.6,50,3.2,,57
701 광복동,2015,10,26,11,0.3,0.015,36,19,18.8,70,3.4,,52
701 광복동,2015,10,26,12,0.3,0.013,35,13,19.6,90,3.6,,53
701 광복동,2015,10,26,13,0.3,0.011,27,13,19.5,70,2.8,,53
701 광복동,2015,10,26,14,0.3,0.013,25,17,20.3,70,2.6,,52
701 광복동,2015,10,26,15,0.3,0.015,30,16,19.8,70,2.3,,56
701 광복동,2015,10,26,16,0.3,0.016,19,19,19.6,90,2.3,,53
701 광복동,2015,10,26,17,0.3,0.019,28,14,18.4,110,2.5,,57
701 광복동,2015,10,26,18,0.3,0.02,31,15,17.7,110,2.6,,61
701 광복동,2015,10,26,19,0.4,0.023,24,15,16.7,70,1.8,,66
701 광복동,2015,10,26,20,0.3,0.019,30,18,16.4,90,2.1,,67
701 광복동,2015,10,26,21,0.4,0.023,26,19,16.1,110,1.4,,68
701 광복동,2015,10,26,22,0.5,0.047,21,11,15.8,140,0.9,,67
701 광복동,2015,10,26,23,0.4,0.05,31,23,15.6,230,1,,67
701 광복동,2015,10,26,24,0.4,0.047,26,15,15.7,50,0.7,,68
701 광복동,2015,10,27,1,0.4,0.033,24,19,15.8,340,1.2,,71
701 광복동,2015,10,27,2,0.4,0.039,29,27,16.2,0,0,,70
701 광복동,2015,10,27,3,0.4,0.039,31,11,15.7,270,1.1,,77
701 광복동,2015,10,27,4,0.4,0.024,27,12,16,230,1.7,,75
701 광복동,2015,10,27,5,0.4,0.026,30,18,16.1,270,1.8,,75
701 광복동,2015,10,27,6,0.4,0.029,28,17,16.5,290,3.1,,74
701 광복동,2015,10,27,7,0.4,0.033,33,22,16.7,270,2.8,,76
701 광복동,2015,10,27,8,0.4,0.033,36,19,17.5,290,4.8,,78
701 광복동,2015,10,27,9,0.4,0.051,42,27,19,230,4.3,,77
701 광복동,2015,10,27,10,0.4,0.052,63,34,19.3,230,4.8,,79
701 광복동,2015,10,27,11,0.4,0.042,48,28,19.4,230,5.2,0.4,92
701 광복동,2015,10,27,12,0.4,0.032,51,30,19.5,250,9.1,2.6,96
701 광복동,2015,10,27,13,0.4,0.026,56,37,20.1,230,9.8,0,92
701 광복동,2015,10,27,14,0.4,0.017,54,33,19.6,290,4.9,1,94
701 광복동,2015,10,27,15,0.4,0.012,21,19,20.1,290,7.4,0,71
701 광복동,2015,10,27,16,0.5,0.013,24,14,20.7,290,6.4,,65
701 광복동,2015,10,27,17,0.5,0.013,14,14,20,290,5.7,,58
701 광복동,2015,10,27,18,0.5,0.013,14,12,18.2,290,7,,53
701 광복동,2015,10,27,19,0.5,0.015,54,19,16.8,140,3.2,,49
701 광복동,2015,10,27,20,0.5,0.02,60,31,16,320,2.4,,53
701 광복동,2015,10,27,21,0.5,0.016,76,32,15.2,270,4.7,,58
701 광복동,2015,10,27,22,0.4,0.014,108,37,14.2,160,1.7,,52
701 광복동,2015,10,27,23,0.4,0.01,140,36,13.4,20,1.5,,54
701 광복동,2015,10,27,24,0.5,0.011,128,32,12.8,290,3.5,,56
701 광복동,2015,10,28,1,0.4,0.008,117,31,12.2,270,1.8,,56
701 광복동,2015,10,28,2,0.3,0.006,82,27,11.8,50,2.1,,50
701 광복동,2015,10,28,3,0.3,0.006,54,18,11.6,160,3.6,,52
701 광복동,2015,10,28,4,0.3,0.006,39,15,11.4,360,2.3,,51
701 광복동,2015,10,28,5,0.3,0.007,40,17,11.3,160,2.7,,53
701 광복동,2015,10,28,6,0.3,0.009,43,19,11.1,360,2.1,,56
701 광복동,2015,10,28,7,0.3,0.021,45,18,10.5,360,2.5,,60
701 광복동,2015,10,28,8,0.3,0.025,45,24,10.3,340,3.5,,61
701 광복동,2015,10,28,9,0.3,0.022,50,10,11.8,340,3.4,,56
701 광복동,2015,10,28,10,0.4,0.016,59,동불,14.1,270,3,,50
701 광복동,2015,10,28,11,0.4,0.012,46,20,15,290,5,,40
701 광복동,2015,10,28,12,0.4,0.011,35,10,16.3,320,3.4,,33
701 광복동,2015,10,28,13,0.4,0.011,38,17,17.2,360,2.6,,33
701 광복동,2015,10,28,14,0.4,0.01,43,22,18.1,290,2.8,,30
701 광복동,2015,10,28,15,0.4,0.013,42,17,18.1,360,3.6,,29
701 광복동,2015,10,28,16,0.4,0.015,42,19,18.5,270,3.5,,30
701 광복동,2015,10,28,17,0.4,0.026,42,24,17.5,250,4.1,,35
701 광복동,2015,10,28,18,0.4,0.023,44,21,16.4,230,3.9,,40
701 광복동,2015,10,28,19,0.5,0.031,44,20,15.2,250,3.5,,53
701 광복동,2015,10,28,20,0.6,0.037,51,27,15.1,250,4,,52
701 광복동,2015,10,28,21,0.6,0.035,62,32,14.4,270,1.9,,58
701 광복동,2015,10,28,22,0.5,0.038,43,22,14.1,360,1.3,,48
701 광복동,2015,10,28,23,0.4,0.028,40,24,13.6,340,1.8,,46
701 광복동,2015,10,28,24,0.4,0.02,39,19,13.8,290,2.2,,47
701 광복동,2015,10,29,1,0.4,0.02,46,15,13.6,360,1.5,,47
701 광복동,2015,10,29,2,0.4,0.022,41,18,12.6,0,0.3,,52
701 광복동,2015,10,29,3,0.5,0.02,45,22,11.7,290,1.2,,58
701 광복동,2015,10,29,4,0.4,0.028,42,25,11.8,270,2.7,,56
701 광복동,2015,10,29,5,0.6,0.031,55,27,12.6,270,3.1,,58
701 광복동,2015,10,29,6,0.4,0.027,51,22,12.2,270,1.7,,62
701 광복동,2015,10,29,7,0.5,0.039,47,27,12.4,270,2.4,,63
701 광복동,2015,10,29,8,0.5,0.047,45,26,12.3,250,1.6,,64
701 광복동,2015,10,29,9,0.4,0.03,50,23,13.4,320,2.1,,59
701 광복동,2015,10,29,10,0.5,0.023,54,22,15.7,360,0.9,,50
701 광복동,2015,10,29,11,0.5,0.036,47,26,17.1,320,2,,51
701 광복동,2015,10,29,12,0.5,0.022,63,30,18.4,290,1.2,,49
701 광복동,2015,10,29,13,0.5,0.027,70,27,19.6,270,3.3,,48
701 광복동,2015,10,29,14,0.5,0.03,73,39,19.8,270,3.4,,47
701 광복동,2015,10,29,15,0.5,0.034,71,40,20.1,230,4.2,,47
701 광복동,2015,10,29,16,0.5,0.038,69,38,18.6,200,5,,53
701 광복동,2015,10,29,17,0.5,0.036,70,41,18,230,4.1,,54
701 광복동,2015,10,29,18,0.6,0.044,67,35,17.3,200,2.5,,55
701 광복동,2015,10,29,19,0.8,0.04,77,47,16.5,290,2,,57
701 광복동,2015,10,29,20,0.7,0.047,73,44,16.4,290,2.5,,59
701 광복동,2015,10,29,21,0.6,0.061,77,42,15.7,340,2.8,,62
701 광복동,2015,10,29,22,0.5,0.054,87,38,15,200,0.7,,57
701 광복동,2015,10,29,23,0.5,0.05,73,44,14.3,360,1.2,,55
701 광복동,2015,10,29,24,0.5,0.052,69,40,13.5,250,0.8,,59
701 광복동,2015,10,30,1,0.4,0.026,67,43,12.8,250,1.5,,55
701 광복동,2015,10,30,2,0.4,0.015,52,39,12.9,20,1.3,,49
701 광복동,2015,10,30,3,0.4,0.012,39,26,12.5,90,0.9,,46
701 광복동,2015,10,30,4,0.4,0.013,36,31,12.4,360,3.1,,50
701 광복동,2015,10,30,5,0.4,0.011,44,27,12.2,360,3.2,,51
701 광복동,2015,10,30,6,0.3,0.01,32,21,11.9,20,3.5,,52
701 광복동,2015,10,30,7,0.4,0.025,35,25,11.3,360,2.3,,56
701 광복동,2015,10,30,8,0.4,0.029,40,27,10.7,360,1.9,,61
701 광복동,2015,10,30,9,0.4,0.022,40,27,11,200,1,,63
701 광복동,2015,10,30,10,0.4,0.022,42,26,12.9,320,2.4,,53
701 광복동,2015,10,30,11,0.4,0.018,46,26,15.2,90,1.6,,44
701 광복동,2015,10,30,12,0.4,0.015,52,23,15.7,20,1.8,,40
701 광복동,2015,10,30,13,0.4,0.011,41,19,15.5,290,4,,36
701 광복동,2015,10,30,14,점검,점검,점검,점검,16.6,360,2.8,,33
701 광복동,2015,10,30,15,점검,점검,점검,점검,17,340,2.9,,33
701 광복동,2015,10,30,16,0.4,0.014,35,21,16.4,290,2.6,,28
701 광복동,2015,10,30,17,0.4,0.018,29,11,15.8,320,3.2,,28
701 광복동,2015,10,30,18,0.5,0.028,28,18,14.2,360,2.4,,29
701 광복동,2015,10,30,19,0.4,0.03,36,15,12.5,340,2.7,,35
701 광복동,2015,10,30,20,0.4,0.04,25,15,11.6,340,1.1,,30
701 광복동,2015,10,30,21,0.4,0.028,35,21,11.3,360,3,,32
701 광복동,2015,10,30,22,0.4,0.02,32,18,10.4,50,3.2,,35
701 광복동,2015,10,30,23,0.4,0.02,40,22,9.5,50,1.8,,36
701 광복동,2015,10,30,24,0.4,0.017,40,16,9.1,360,4.7,,40
701 광복동,2015,10,31,1,0.3,0.012,34,18,8.7,20,5.2,,42
701 광복동,2015,10,31,2,0.3,0.01,45,12,8,360,6.1,,46
701 광복동,2015,10,31,3,0.3,0.008,45,13,7.6,360,8.8,,48
701 광복동,2015,10,31,4,0.3,0.008,34,10,7.3,360,8.2,,48
701 광복동,2015,10,31,5,0.3,0.009,33,8,7,70,2.4,,46
701 광복동,2015,10,31,6,0.3,0.01,28,9,6.9,180,4.2,,44
701 광복동,2015,10,31,7,0.3,0.017,21,11,6.1,360,2.9,,44
701 광복동,2015,10,31,8,0.3,0.02,23,11,6,340,5.2,,41
701 광복동,2015,10,31,9,0.3,0.02,29,7,7,340,5.8,,38
701 광복동,2015,10,31,10,0.4,0.019,28,8,8.5,360,5.8,,35
701 광복동,2015,10,31,11,0.4,0.016,31,12,10.2,360,5.3,,35
701 광복동,2015,10,31,12,0.4,0.013,28,10,12.2,360,5.2,,28
701 광복동,2015,10,31,13,0.4,0.012,33,11,13.4,340,3.5,,29
701 광복동,2015,10,31,14,0.4,0.014,31,14,15.4,360,2.1,,25
701 광복동,2015,10,31,15,0.4,0.015,22,12,16,320,2.6,,23
701 광복동,2015,10,31,16,0.4,0.023,32,21,15.7,340,2.4,,24
701 광복동,2015,10,31,17,0.4,0.029,43,23,14.2,70,2,,33
701 광복동,2015,10,31,18,0.4,0.034,39,25,13,90,1.2,,33
701 광복동,2015,10,31,19,0.6,0.051,27,15,11.7,160,1.3,,36
701 광복동,2015,10,31,20,0.6,0.049,35,19,10.6,340,1.6,,37
701 광복동,2015,10,31,21,0.6,0.047,35,32,10.2,50,1.3,,36
701 광복동,2015,10,31,22,0.5,0.047,27,20,9.8,0,0.3,,36
701 광복동,2015,10,31,23,0.5,0.049,31,21,9.5,70,1.6,,35
701 광복동,2015,10,31,24,0.5,0.045,36,27,9.1,70,1.7,,38
701 광복동,2015,11,1,1,0.5,0.025,34,29,8.7,50,1.3,,38
701 광복동,2015,11,1,2,0.5,0.024,30,18,10,20,3,,33
701 광복동,2015,11,1,3,0.5,0.024,30,19,9.4,200,0.6,,36
701 광복동,2015,11,1,4,0.5,0.031,27,22,8.6,180,0.8,,51
701 광복동,2015,11,1,5,0.5,0.029,30,20,8.2,0,0.3,,51
701 광복동,2015,11,1,6,0.4,0.018,32,28,8.3,160,0.7,,51
701 광복동,2015,11,1,7,0.4,0.028,30,21,8.3,0,0,,53
701 광복동,2015,11,1,8,0.5,0.035,28,21,8.6,160,1.1,,56
701 광복동,2015,11,1,9,0.5,0.034,38,24,9.2,0,0,,56
701 광복동,2015,11,1,10,0.5,0.046,44,23,10.7,0,0.4,,53
701 광복동,2015,11,1,11,0.5,0.028,61,36,12.4,50,1.5,,52
701 광복동,2015,11,1,12,0.5,0.026,38,20,13.6,20,2.3,,51
701 광복동,2015,11,1,13,0.5,0.033,32,22,13.7,50,1.9,,54
701 광복동,2015,11,1,14,0.5,0.028,36,17,13.9,50,1.2,,56
701 광복동,2015,11,1,15,0.6,0.037,29,22,13.9,50,1.8,,59
701 광복동,2015,11,1,16,0.5,0.033,48,30,14.1,70,1.5,,58
701 광복동,2015,11,1,17,0.5,0.036,42,32,13.8,50,2,,60
701 광복동,2015,11,1,18,0.5,0.037,43,27,13.4,50,1.9,,61
701 광복동,2015,11,1,19,0.5,0.042,30,25,13.1,50,2.2,,62
701 광복동,2015,11,1,20,0.5,0.042,36,15,13,50,2.4,,63
701 광복동,2015,11,1,21,0.6,0.042,40,23,13.2,50,2.1,,65
701 광복동,2015,11,1,22,0.5,0.037,47,45,13.2,50,1.4,,69
701 광복동,2015,11,1,23,0.5,0.038,43,35,12.9,70,1.4,,76
701 광복동,2015,11,1,24,0.4,0.022,41,33,11.2,320,6.1,,69
701 광복동,2015,11,2,1,0.4,0.017,54,45,9,340,6.9,1,87
701 광복동,2015,11,2,2,0.4,0.012,43,29,9.9,340,3.4,,89
701 광복동,2015,11,2,3,0.3,0.009,25,14,9.9,320,3.7,,81
701 광복동,2015,11,2,4,0.3,0.011,22,10,10.4,290,2.2,0.3,80
701 광복동,2015,11,2,5,0.4,0.012,28,26,10.3,290,3.6,,75
701 광복동,2015,11,2,6,0.4,0.016,35,27,9.6,320,3.1,,80
701 광복동,2015,11,2,7,0.4,0.022,40,40,8.6,290,4,,86
701 광복동,2015,11,2,8,0.4,0.026,36,35,8.4,340,2.2,,86
701 광복동,2015,11,2,9,0.5,0.029,39,30,9.8,320,1.9,,68
701 광복동,2015,11,2,10,0.5,0.024,51,43,11.9,250,1.4,,65
701 광복동,2015,11,2,11,0.5,0.022,52,40,13.3,160,1.6,,59
701 광복동,2015,11,2,12,0.5,0.017,53,40,15,360,2.3,,53
701 광복동,2015,11,2,13,0.5,0.02,46,28,16.8,180,2.9,,46
